1,9123,0
1,11964,0
1,937,0
1,12967,1
1,29319,1
1,18104,1
1,15146,1
1,6506,0
1,17620,0
1,18333,0
1,32043,0
1,20394,0
1,18703,0
1,11047,0
1,27176,0
1,4651,0
1,2356,0
1,28743,0
1,29274,0
1,21261,0
1,23723,0
1,298,1
1,9010,1
1,10608,0
1,15991,0
1,30807,1
1,10793,1
1,18780,1
1,17038,1
1,6431,1
1,9351,0
1,26236,0
1,9091,0
1,19632,0
1,4184,0
1,16276,0
1,17966,0
1,9609,0
1,1252,1
1,32361,0
1,28787,1
1,2320,1
1,22,0
1,4286,0
1,15989,0
1,28058,0
1,10026,0
1,20340,0
1,31616,0
1,2413,0
1,6573,0
1,3869,0
1,23,1
1,1784,0
1,4296,0
1,31597,1
1,21350,0
1,8475,0
1,20639,0
1,1654,1
1,29060,0
1,3948,1
1,6862,0
1,25914,0
1,27036,0
1,32440,0
1,22838,0
1,1168,0
1,14133,1
1,3297,0
1,30118,0
1,13171,1
1,25612,0
1,22379,1
1,30100,0
1,22970,0
1,2608,0
1,25774,0
1,79,0
1,9522,0
1,11660,1
1,24495,0
1,5032,1
1,24462,0
1,25134,0
1,23523,0
1,15435,1
1,6958,1
1,22278,0
1,1644,0
1,31323,1
1,7330,0
1,28620,0
1,7856,1
1,1240,0
1,21484,0
1,16089,1
1,21787,0
1,26332,0
1,30279,1
1,20316,0
1,27145,0
1,8965,0
1,30273,0
1,7400,0
1,7873,1
1,29106,0
1,26950,0
1,21767,0
1,31947,0
1,12204,1
1,31745,0
1,669,0
1,19098,1
1,25020,0
1,10909,1
1,17357,0
1,26330,0
1,19572,0
1,18756,0
1,14260,0
1,29132,1
1,23950,0
1,877,0
1,19221,0
1,18357,0
1,19073,0
1,16260,0
1,23479,1
1,31458,1
1,6213,0
1,14717,1
1,7460,1
1,18472,0
1,30876,1
1,10201,0
1,23915,0
1,21269,0
1,13669,0
1,1917,0
1,5465,0
1,5176,1
1,2050,0
1,19846,0
1,10337,0
1,31717,1
1,2354,0
1,21449,0
1,13327,0
1,16648,0
1,23089,0
1,13109,0
1,21655,0
1,6486,0
1,117,0
1,18665,0
1,10580,0
1,2245,0
1,15170,1
1,9074,0
1,7646,0
1,30108,0
1,28671,1
1,24391,0
1,4665,0
1,17115,0
1,3133,0
1,9901,0
1,31416,1
1,8213,1
1,9329,0
1,214,0
1,31485,0
1,18974,0
1,1293,0
1,11820,0
1,7972,0
1,2980,0
1,554,1
1,29246,0
1,25454,1
1,5771,0
1,9620,1
1,31943,0
1,3172,1
